epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
388,4735.91,0.25077,0.22975,0.82246,0.99749,1,0.995,0.97261,0.29367,0.19763,0.81995,0.00046748,0.00046748,0.00046748
389,4746.31,0.23553,0.21299,0.8271,0.99749,1,0.995,0.97261,0.29367,0.19763,0.81995,0.00046352,0.00046352,0.00046352
390,4756.77,0.24179,0.20741,0.82576,0.99751,1,0.995,0.97211,0.28899,0.20142,0.81635,0.00045956,0.00045956,0.00045956
391,4767.17,0.26592,0.21553,0.81083,0.99751,1,0.995,0.97531,0.286,0.19604,0.81388,0.0004556,0.0004556,0.0004556
392,4778.56,0.25087,0.22835,0.83069,0.99751,1,0.995,0.97505,0.28905,0.19066,0.81281,0.00045164,0.00045164,0.00045164
393,4789.16,0.26379,0.22493,0.8138,0.99751,1,0.995,0.97505,0.28905,0.19066,0.81281,0.00044768,0.00044768,0.00044768
394,4799.45,0.22663,0.22123,0.84913,0.99751,1,0.995,0.97486,0.29499,0.18952,0.81322,0.00044372,0.00044372,0.00044372
395,4809.96,0.22904,0.22486,0.83047,0.99755,1,0.995,0.97553,0.30773,0.19177,0.81618,0.00043976,0.00043976,0.00043976
396,4820.33,0.20903,0.19476,0.81072,0.99747,1,0.995,0.96564,0.31541,0.20453,0.8215,0.0004358,0.0004358,0.0004358
397,4830.83,0.22711,0.2124,0.83782,0.99747,1,0.995,0.96564,0.31541,0.20453,0.8215,0.00043184,0.00043184,0.00043184
398,4841.11,0.23998,0.20239,0.81413,0.9974,1,0.995,0.97081,0.31702,0.21565,0.82286,0.00042788,0.00042788,0.00042788
399,4851.61,0.23117,0.20484,0.84195,0.99717,1,0.995,0.96899,0.31933,0.20894,0.82392,0.00042392,0.00042392,0.00042392
400,4861.87,0.2357,0.23062,0.82973,0.99684,1,0.995,0.97064,0.31873,0.21099,0.82278,0.00041996,0.00041996,0.00041996
401,4872.16,0.23798,0.20394,0.83314,0.99684,1,0.995,0.97064,0.31873,0.21099,0.82278,0.000416,0.000416,0.000416
402,4882.54,0.20656,0.21447,0.838,0.99682,1,0.995,0.96514,0.31679,0.20546,0.82094,0.00041204,0.00041204,0.00041204
403,4892.85,0.22571,0.21202,0.79106,0.99727,1,0.995,0.97359,0.31176,0.20305,0.82037,0.00040808,0.00040808,0.00040808
404,4903.03,0.24547,0.24077,0.8782,0.99756,1,0.995,0.96355,0.3043,0.1952,0.81937,0.00040412,0.00040412,0.00040412
405,4913.26,0.25427,0.22513,0.84369,0.99756,1,0.995,0.96355,0.3043,0.1952,0.81937,0.00040016,0.00040016,0.00040016
406,4923.61,0.27147,0.23193,0.81458,0.99755,1,0.995,0.96303,0.30334,0.20056,0.81914,0.0003962,0.0003962,0.0003962
407,4933.91,0.23985,0.22061,0.80631,0.99754,1,0.995,0.96312,0.30398,0.20313,0.81791,0.00039224,0.00039224,0.00039224
408,4944.47,0.20182,0.18476,0.79469,0.99752,1,0.995,0.97451,0.29765,0.18821,0.81698,0.00038828,0.00038828,0.00038828
409,4954.71,0.26217,0.22997,0.85354,0.99752,1,0.995,0.97451,0.29765,0.18821,0.81698,0.00038432,0.00038432,0.00038432
410,4965.02,0.19558,0.20216,0.80551,0.99748,1,0.995,0.97451,0.28833,0.18663,0.81304,0.00038036,0.00038036,0.00038036
411,4975.35,0.23533,0.19459,0.84039,0.99748,1,0.995,0.97478,0.28782,0.18439,0.81274,0.0003764,0.0003764,0.0003764
412,4985.57,0.21915,0.21009,0.84536,0.99752,1,0.995,0.97845,0.28932,0.18349,0.81421,0.00037244,0.00037244,0.00037244
413,4995.8,0.24498,0.20329,0.81269,0.99752,1,0.995,0.97845,0.28932,0.18349,0.81421,0.00036848,0.00036848,0.00036848
414,5006.72,0.21184,0.21938,0.81076,0.99749,1,0.995,0.98085,0.29416,0.18957,0.81688,0.00036452,0.00036452,0.00036452
415,5017.11,0.24199,0.24489,0.83878,0.99732,1,0.995,0.98056,0.29649,0.19078,0.81853,0.00036056,0.00036056,0.00036056
416,5027.51,0.24161,0.20593,0.83074,0.99635,1,0.995,0.97478,0.29799,0.1923,0.81816,0.0003566,0.0003566,0.0003566
417,5037.85,0.26003,0.21524,0.84751,0.99635,1,0.995,0.97478,0.29799,0.1923,0.81816,0.00035264,0.00035264,0.00035264
418,5048.11,0.22299,0.20186,0.80191,0.99578,1,0.995,0.98144,0.29193,0.19033,0.81462,0.00034868,0.00034868,0.00034868
419,5058.73,0.24918,0.23725,0.84548,0.99648,1,0.995,0.98704,0.28382,0.1887,0.81323,0.00034472,0.00034472,0.00034472
420,5069.01,0.22846,0.20595,0.81023,0.9966,1,0.995,0.98704,0.28144,0.18657,0.81447,0.00034076,0.00034076,0.00034076
421,5079.13,0.24801,0.21706,0.79507,0.9966,1,0.995,0.98704,0.28144,0.18657,0.81447,0.0003368,0.0003368,0.0003368
422,5089.59,0.2279,0.20597,0.79772,0.99664,1,0.995,0.97784,0.29506,0.18613,0.81882,0.00033284,0.00033284,0.00033284
423,5099.73,0.2445,0.2148,0.83448,0.99693,1,0.995,0.97496,0.31238,0.1864,0.8222,0.00032888,0.00032888,0.00032888
424,5110.06,0.23137,0.19074,0.81311,0.99685,1,0.995,0.96199,0.32424,0.18902,0.82295,0.00032492,0.00032492,0.00032492
425,5120.4,0.21397,0.24,0.79644,0.99685,1,0.995,0.96199,0.32424,0.18902,0.82295,0.00032096,0.00032096,0.00032096
426,5130.54,0.22252,0.19525,0.82087,0.99719,1,0.995,0.96094,0.32432,0.18829,0.82164,0.000317,0.000317,0.000317
427,5140.69,0.25543,0.20139,0.811,0.99722,1,0.995,0.96186,0.30731,0.18414,0.81814,0.00031304,0.00031304,0.00031304
428,5150.89,0.21987,0.19949,0.84431,0.9973,1,0.995,0.98642,0.29001,0.17944,0.81544,0.00030908,0.00030908,0.00030908
429,5161.12,0.2432,0.21778,0.81648,0.9973,1,0.995,0.98642,0.29001,0.17944,0.81544,0.00030512,0.00030512,0.00030512
430,5171.95,0.20638,0.18375,0.84079,0.99723,1,0.995,0.9868,0.28124,0.17884,0.81482,0.00030116,0.00030116,0.00030116
431,5182.49,0.22388,0.20561,0.82142,0.99727,1,0.995,0.98657,0.27852,0.18033,0.81419,0.0002972,0.0002972,0.0002972
432,5193.01,0.27141,0.23532,0.84426,0.99734,1,0.995,0.9865,0.27932,0.17978,0.81335,0.00029324,0.00029324,0.00029324
433,5203.32,0.23294,0.20574,0.81268,0.99734,1,0.995,0.9865,0.27932,0.17978,0.81335,0.00028928,0.00028928,0.00028928
434,5213.45,0.21648,0.20675,0.80216,0.99741,1,0.995,0.97931,0.28049,0.1822,0.81242,0.00028532,0.00028532,0.00028532
435,5223.44,0.23116,0.20808,0.80735,0.9975,1,0.995,0.97931,0.28599,0.18482,0.81297,0.00028136,0.00028136,0.00028136
436,5233.69,0.24281,0.20134,0.81663,0.99753,1,0.995,0.97582,0.28999,0.18479,0.81537,0.0002774,0.0002774,0.0002774
437,5244.24,0.23685,0.19843,0.8415,0.99753,1,0.995,0.97582,0.28999,0.18479,0.81537,0.00027344,0.00027344,0.00027344
438,5254.53,0.19989,0.19032,0.78962,0.99754,1,0.995,0.97999,0.29012,0.18596,0.81708,0.00026948,0.00026948,0.00026948
439,5264.82,0.22334,0.19749,0.82339,0.99756,1,0.995,0.97426,0.28764,0.1854,0.81764,0.00026552,0.00026552,0.00026552
440,5275.27,0.21313,0.19481,0.8163,0.99759,1,0.995,0.96275,0.28297,0.18593,0.81645,0.00026156,0.00026156,0.00026156
441,5285.63,0.19809,0.18144,0.78362,0.99759,1,0.995,0.96275,0.28297,0.18593,0.81645,0.0002576,0.0002576,0.0002576
442,5296.26,0.20492,0.18165,0.83678,0.99758,1,0.995,0.97045,0.27901,0.1818,0.81586,0.00025364,0.00025364,0.00025364
443,5306.66,0.21259,0.18922,0.80488,0.99757,1,0.995,0.97069,0.27641,0.17921,0.81536,0.00024968,0.00024968,0.00024968
444,5317.09,0.20423,0.18195,0.85179,0.99761,1,0.995,0.9732,0.27718,0.181,0.81492,0.00024572,0.00024572,0.00024572
445,5327.35,0.20493,0.21057,0.82842,0.99761,1,0.995,0.9732,0.27718,0.181,0.81492,0.00024176,0.00024176,0.00024176
446,5337.51,0.23278,0.19622,0.82452,0.99761,1,0.995,0.96621,0.28012,0.18017,0.8149,0.0002378,0.0002378,0.0002378
447,5347.69,0.21527,0.18141,0.85749,0.9976,1,0.995,0.96646,0.28212,0.17932,0.81478,0.00023384,0.00023384,0.00023384
448,5357.9,0.20142,0.18622,0.78439,0.99757,1,0.995,0.97459,0.28082,0.17326,0.81427,0.00022988,0.00022988,0.00022988
449,5368.25,0.20117,0.21313,0.82328,0.99757,1,0.995,0.97459,0.28082,0.17326,0.81427,0.00022592,0.00022592,0.00022592
450,5378.45,0.20078,0.17492,0.81662,0.99758,1,0.995,0.97506,0.28071,0.17228,0.81444,0.00022196,0.00022196,0.00022196
451,5389.08,0.1949,0.20003,0.82349,0.99756,1,0.995,0.97469,0.28104,0.17371,0.81507,0.000218,0.000218,0.000218
452,5399.56,0.22634,0.2096,0.847,0.9976,1,0.995,0.97459,0.27977,0.17703,0.81531,0.00021404,0.00021404,0.00021404
453,5410.11,0.19739,0.18811,0.82138,0.9976,1,0.995,0.97459,0.27977,0.17703,0.81531,0.00021008,0.00021008,0.00021008
454,5420.34,0.18803,0.16746,0.79594,0.9976,1,0.995,0.97449,0.27693,0.17642,0.81556,0.00020612,0.00020612,0.00020612
455,5430.41,0.19732,0.17628,0.84575,0.99758,1,0.995,0.98369,0.2746,0.17527,0.81619,0.00020216,0.00020216,0.00020216
456,5440.63,0.2247,0.22824,0.82435,0.99759,1,0.995,0.98619,0.27278,0.17548,0.817,0.0001982,0.0001982,0.0001982
457,5451.88,0.19773,0.20828,0.80356,0.99759,1,0.995,0.98619,0.27278,0.17548,0.817,0.00019424,0.00019424,0.00019424
458,5462.26,0.21381,0.19619,0.79833,0.9976,1,0.995,0.98619,0.27247,0.17213,0.81752,0.00019028,0.00019028,0.00019028
459,5472.48,0.18872,0.18237,0.8161,0.9976,1,0.995,0.97604,0.27449,0.1713,0.81823,0.00018632,0.00018632,0.00018632
460,5482.92,0.21077,0.18276,0.82616,0.9976,1,0.995,0.97564,0.27801,0.17083,0.81844,0.00018236,0.00018236,0.00018236
461,5493.12,0.21357,0.18933,0.82375,0.9976,1,0.995,0.97564,0.27801,0.17083,0.81844,0.0001784,0.0001784,0.0001784
462,5503.35,0.22107,0.19534,0.8094,0.99761,1,0.995,0.97572,0.27989,0.17085,0.81839,0.00017444,0.00017444,0.00017444
463,5513.63,0.21136,0.19231,0.80993,0.99763,1,0.995,0.97589,0.28207,0.17248,0.81837,0.00017048,0.00017048,0.00017048
464,5523.88,0.24983,0.21251,0.83099,0.99764,1,0.995,0.97557,0.28672,0.17535,0.8184,0.00016652,0.00016652,0.00016652
465,5534.28,0.20675,0.18521,0.84272,0.99764,1,0.995,0.97557,0.28672,0.17535,0.8184,0.00016256,0.00016256,0.00016256
466,5544.65,0.19607,0.20619,0.80437,0.99764,1,0.995,0.97518,0.28984,0.17709,0.817,0.0001586,0.0001586,0.0001586
467,5555,0.19289,0.18967,0.81389,0.99764,1,0.995,0.9708,0.29012,0.177,0.81676,0.00015464,0.00015464,0.00015464
468,5565.63,0.19365,0.17976,0.80681,0.99763,1,0.995,0.96637,0.28979,0.17736,0.81748,0.00015068,0.00015068,0.00015068
469,5575.75,0.19786,0.18445,0.82717,0.99763,1,0.995,0.96637,0.28979,0.17736,0.81748,0.00014672,0.00014672,0.00014672
470,5585.71,0.2067,0.19054,0.83516,0.99767,1,0.995,0.97102,0.29015,0.17928,0.81775,0.00014276,0.00014276,0.00014276
471,5595.8,0.2215,0.18787,0.82267,0.99766,1,0.995,0.97117,0.29112,0.17996,0.81942,0.0001388,0.0001388,0.0001388
472,5606.02,0.19119,0.17416,0.82652,0.99763,1,0.995,0.97133,0.29113,0.18322,0.8197,0.00013484,0.00013484,0.00013484
473,5616.01,0.20515,0.19042,0.82181,0.99763,1,0.995,0.97133,0.29113,0.18322,0.8197,0.00013088,0.00013088,0.00013088
474,5626.06,0.22107,0.20193,0.81108,0.99765,1,0.995,0.97091,0.29109,0.18561,0.81904,0.00012692,0.00012692,0.00012692
475,5636.16,0.2063,0.1832,0.82432,0.99767,1,0.995,0.98268,0.29149,0.18601,0.81847,0.00012296,0.00012296,0.00012296
476,5646.44,0.19318,0.17887,0.80113,0.99769,1,0.995,0.98282,0.2947,0.1892,0.81681,0.000119,0.000119,0.000119
477,5656.97,0.19275,0.19549,0.82745,0.99769,1,0.995,0.98282,0.2947,0.1892,0.81681,0.00011504,0.00011504,0.00011504
478,5667.21,0.22605,0.19925,0.8106,0.99767,1,0.995,0.98325,0.2966,0.18588,0.81663,0.00011108,0.00011108,0.00011108
479,5677.36,0.17768,0.16478,0.80509,0.99764,1,0.995,0.98234,0.29654,0.18459,0.81605,0.00010712,0.00010712,0.00010712
480,5688.56,0.18808,0.17086,0.79361,0.99767,1,0.995,0.98312,0.29879,0.18644,0.81597,0.00010316,0.00010316,0.00010316
481,5699.08,0.19576,0.18385,0.84533,0.99767,1,0.995,0.98312,0.29879,0.18644,0.81597,9.92e-05,9.92e-05,9.92e-05
482,5709.19,0.2053,0.18607,0.80183,0.99768,1,0.995,0.97929,0.29846,0.18686,0.81555,9.524e-05,9.524e-05,9.524e-05
483,5719.48,0.19489,0.17557,0.8106,0.99767,1,0.995,0.97908,0.29738,0.18388,0.81519,9.128e-05,9.128e-05,9.128e-05
484,5729.56,0.26003,0.20196,0.83935,0.99765,1,0.995,0.97901,0.29646,0.18274,0.81394,8.732e-05,8.732e-05,8.732e-05
485,5739.63,0.205,0.1871,0.80708,0.99765,1,0.995,0.97901,0.29646,0.18274,0.81394,8.336e-05,8.336e-05,8.336e-05
486,5749.91,0.17862,0.19477,0.80996,0.99765,1,0.995,0.98273,0.29488,0.18239,0.81382,7.94e-05,7.94e-05,7.94e-05
487,5760.06,0.20931,0.2099,0.80707,0.99763,1,0.995,0.98256,0.29212,0.18178,0.81406,7.544e-05,7.544e-05,7.544e-05
488,5770.3,0.19539,0.17658,0.85059,0.99768,1,0.995,0.98246,0.28915,0.18059,0.81416,7.148e-05,7.148e-05,7.148e-05
489,5780.45,0.21168,0.17954,0.8203,0.99768,1,0.995,0.98246,0.28915,0.18059,0.81416,6.752e-05,6.752e-05,6.752e-05
490,5790.64,0.19898,0.18682,0.82143,0.99764,1,0.995,0.98274,0.28748,0.17863,0.81429,6.356e-05,6.356e-05,6.356e-05
491,5800.94,0.17581,0.19489,0.81778,0.99765,1,0.995,0.98262,0.28554,0.17701,0.81388,5.96e-05,5.96e-05,5.96e-05
492,5811.03,0.19376,0.16417,0.76583,0.99765,1,0.995,0.98258,0.28257,0.17456,0.81351,5.564e-05,5.564e-05,5.564e-05
493,5821.26,0.16085,0.17105,0.79552,0.99765,1,0.995,0.98258,0.28257,0.17456,0.81351,5.168e-05,5.168e-05,5.168e-05
494,5831.2,0.19403,0.17421,0.80721,0.99765,1,0.995,0.98232,0.27964,0.17315,0.81289,4.772e-05,4.772e-05,4.772e-05
495,5841.15,0.16944,0.16945,0.76626,0.99763,1,0.995,0.98195,0.27854,0.17181,0.81249,4.376e-05,4.376e-05,4.376e-05
496,5851.06,0.16577,0.15076,0.77152,0.9976,1,0.995,0.98193,0.27694,0.17101,0.81186,3.98e-05,3.98e-05,3.98e-05
497,5860.98,0.15301,0.14593,0.79169,0.9976,1,0.995,0.98193,0.27694,0.17101,0.81186,3.584e-05,3.584e-05,3.584e-05
498,5870.95,0.24088,0.34886,0.7905,0.99759,1,0.995,0.98233,0.27647,0.17186,0.81152,3.188e-05,3.188e-05,3.188e-05
499,5880.9,0.17216,0.15907,0.77343,0.99759,1,0.995,0.98189,0.27665,0.17287,0.81108,2.792e-05,2.792e-05,2.792e-05
500,5890.98,0.20991,0.21018,0.77222,0.99757,1,0.995,0.98173,0.27594,0.17147,0.81065,2.396e-05,2.396e-05,2.396e-05
